Timestamp,Clamped_X,Clamped_Y,Raw_X,Raw_Y,Vx,Vy,Vz
15:12:14.255,-50.00,-6.96,-126.23,-6.96,1.70,-0.29,-233.17
15:12:16.123,-50.00,-5.23,-115.88,-5.23,-4.21,0.58,-229.59
15:12:17.564,-50.00,-5.26,-115.19,-5.26,-1.71,1.38,-223.39
15:12:19.265,50.00,50.00,745.65,60.82,547.83,206.14,-478.86
15:12:20.680,-50.00,50.00,-134.94,103.25,-25.35,-4.03,-216.49
15:12:22.560,-50.00,-50.00,-142.40,-66.91,-20.38,-201.73,-13.82
15:12:24.371,35.37,50.00,35.37,128.88,-390.98,175.32,-490.27
15:12:26.147,-50.00,-6.21,-96.30,-6.21,34.11,-0.23,-226.02
15:12:27.824,-50.00,-5.22,-110.50,-5.22,15.01,0.80,-246.80
15:12:29.408,-42.78,34.07,-42.78,34.07,-367.43,-51.10,-175.77
15:12:30.896,-50.00,50.00,-114.61,110.35,37.33,7.02,-263.41
15:12:35.104,-50.00,50.00,-110.90,104.46,5.97,-4.28,-204.24
15:12:36.709,-50.00,50.00,-351.02,161.71,-233.01,83.83,-139.52
15:12:38.199,50.00,35.12,419.51,35.12,-1.67,-0.76,-152.80
15:12:39.746,50.00,-50.00,1561.95,-525.18,309.65,-242.50,-116.86
15:12:41.234,50.00,25.69,403.65,25.69,12.38,2.24,-157.61
15:12:46.233,-50.00,50.00,-190.64,112.53,-689.39,22.54,-290.88
15:12:47.549,-50.00,50.00,-106.48,105.55,28.38,6.53,-222.97
15:12:49.975,-50.00,-50.00,-148.07,-54.51,-36.87,-73.02,-118.89
15:12:51.392,-50.00,-3.58,-116.14,-3.58,3.61,1.16,-223.49
15:12:53.731,-50.00,-6.69,-138.74,-6.69,-14.11,-0.02,-254.51
15:12:55.073,-50.00,50.00,-139.14,114.04,-870.15,59.28,-331.83
15:12:56.621,-50.00,50.00,-100.64,104.84,30.73,3.95,-223.84
15:12:58.509,-46.75,39.55,-46.75,39.55,-447.64,-29.30,-181.82
15:12:59.723,-50.00,50.00,-121.88,118.12,3.06,70.68,-368.95
15:13:01.255,-50.00,50.00,-147.30,58.24,-35.67,-85.42,-236.24
15:13:02.772,-50.00,-45.29,-95.73,-45.29,-28.88,-6.06,-187.63
15:13:04.316,-50.00,-46.00,-71.99,-46.00,-9.24,-4.00,-209.54
15:13:05.858,17.87,2.72,17.87,2.72,81.54,18.60,-292.45
15:13:08.060,4.41,-5.63,4.41,-5.63,2.73,-39.42,-274.39
15:13:09.548,-23.30,-18.33,-23.30,-18.33,133.94,-835.96,-677.73
15:13:46.338,34.59,-1.70,34.59,-1.70,43.16,-52.58,-181.86
15:13:47.892,6.44,-0.73,6.44,-0.73,-4.13,0.05,-200.02
15:13:49.590,-1.77,-1.01,-1.77,-1.01,5.99,1.06,-189.68
15:14:10.366,50.00,50.00,844.92,95.72,205.94,-14.49,-132.73
15:14:11.528,-46.49,-0.54,-46.49,-0.54,-161.34,1.62,-194.78
15:14:17.715,-16.79,-23.48,-16.79,-23.48,130.78,-376.35,-600.68
15:14:25.040,50.00,-1.08,58.30,-1.08,-19.37,-6.95,-247.17
15:14:26.911,-50.00,50.00,-261.30,444.35,-81.31,-16.74,-261.64
15:14:27.656,33.12,-22.83,33.12,-22.83,169.82,-139.13,-436.27
15:14:35.780,-8.39,-27.83,-8.39,-27.83,202.33,-597.49,-749.61
15:14:43.853,-26.03,-39.23,-26.03,-39.23,52.16,-503.84,-710.58
15:14:45.010,12.80,0.50,12.80,0.50,4.09,-1.04,-205.04
15:14:57.645,-50.00,-3.89,-68.68,-3.89,-97.49,-2.45,-185.00
15:15:22.221,3.76,-17.26,3.76,-17.26,2.25,1.14,-225.37
15:15:41.016,0.24,-18.03,0.24,-18.03,-5.92,-1.04,-220.05
15:16:06.604,50.00,1.28,592.16,1.28,251.85,-21.11,-86.23
15:16:08.035,-14.05,-18.75,-14.05,-18.75,15.14,-0.17,-232.20
15:16:15.554,50.00,-24.28,340.94,-24.28,535.33,-129.21,-276.04
15:16:19.049,8.17,-18.02,8.17,-18.02,-25.05,1.22,-219.48
15:16:29.116,17.27,50.00,17.27,52.50,128.64,-407.66,-568.63
15:16:30.775,-0.83,-17.71,-0.83,-17.71,-11.24,-0.65,-229.73
